,PK_PERSON,CREATED,Hire,Expire,job_title,position_title,grade_title,function_title,business_unit_name,department_name,location_title,country,location_country
1558,11363757,2019-07-08,2019-07-08,,"Director, Product Strategy","P-00512 Director, Product Management",M5,Product Management,Product (Kevin Heinzelman),Product,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
1559,11350086,2019-07-02,2019-07-03,,Senior Product Designer,P-00508 Senior Product Designer,P4,Product Design,Product (Kevin Heinzelman),Product,LOC-0003,IRELAND,IRELAND - LOC-0003
1560,27787321,2024-01-31,2024-01-31,2024-08-05,Product Research Intern,P-02213 Technology Specialist,P1,Product Design,Product (Kevin Heinzelman),Product,LOC-0003,IRELAND,IRELAND - LOC-0003
1561,12742359,2020-03-27,2020-03-23,2023-03-08,EPAM Contractor,P-00795 EPAM Contractor,,Engineering,Product (Christopher Campbell),Product,LOC-0005,BELARUS,BELARUS - LOC-0005
1562,17272139,2021-09-28,2021-09-20,2023-07-19,Staff Engineer,P-01390 Independent Contractor,,Engineering,Technology (Jonathan Hyland),Product,LOCATION-3-173,BELARUS,BELARUS - LOCATION-3-173
1563,19066017,2021-12-20,2021-12-15,2022-12-12,Data Engineer,P-01350 Data Engineer (Position Vacate:12/09/2022),Salary,Engineering,Technology (Jonathan Hyland),Product,LOC-0003,IRELAND,IRELAND - LOC-0003
1564,23736322,2022-10-18,2022-10-18,2023-01-20,Software Support Engineer,P-01968 Senior Product Coordinator,S4,Engineering,Product (Christopher Campbell),Product,LOC-0003,IRELAND,IRELAND - LOC-0003
1565,27912368,2024-03-04,2024-03-04,2024-08-19,Consultant,P-02308 Consultant,,Product Management,Technology (Jonathan Hyland),Product,Massachusetts_Remote,UNITED STATES,UNITED STATES - Massachusetts_Remote
1566,27397454,2023-12-13,2023-12-11,2025-07-02,Product Designer,P-02158 Product Designer (Position Vacate:06/30/2025),P3,Product Design,Product (Kevin Heinzelman),Product,LOC-0031,IRELAND,IRELAND - LOC-0031
1567,21460444,2022-05-23,2022-04-29,2022-11-22,Sr. Software Engineer,P-01770 Sr. Software Engineer,,Engineering,Product (Christopher Campbell),Product,LOC-0005,BELARUS,BELARUS - LOC-0005
1568,29912934,2025-01-09,2025-01-08,2025-07-14,Product Design Intern,P-02550 Product Design Intern (Position Vacate:07/11/2025),P1,Product Design,Product (Kevin Heinzelman),Product,LOC-0003,IRELAND,IRELAND - LOC-0003
1569,19676053,2022-01-26,2022-01-26,,Product Researcher,P-00384 Product Researcher,P3,Product Design,Product (Kevin Heinzelman),Product,LOC-0003,IRELAND,IRELAND - LOC-0003
1570,12206959,2019-10-23,2019-10-23,,Principal Product Designer,P-00568 Principal Product Designer,P5,Product Design,Product (Kevin Heinzelman),Product,LOC-0003,IRELAND,IRELAND - LOC-0003
1571,22734162,2022-08-18,2022-08-17,2023-09-19,Front End Developer,P-01924 Independent Contractor,,Engineering,Bill Lilegdon,Product,LOCATION-3-126,BELARUS,BELARUS - LOCATION-3-126
1572,1905698,2010-05-10,2010-05-04,,Senior Product Researcher,P-00671 Senior Product Researcher,P4,Product Design,Product (Kevin Heinzelman),Product,LOC-0003,IRELAND,IRELAND - LOC-0003
1573,18812243,2021-12-02,2022-02-28,,Linguist,P-01648 Linguist,P2,WHiQ,Product (Kevin Heinzelman),Product,LOC-0018,UNITED STATES,UNITED STATES - LOC-0018
1574,22932399,2022-08-31,2022-08-31,,Senior Product Designer,P-00711 Senior Product Designer,P4,Product Design,Product (Kevin Heinzelman),Product,LOC-0031,IRELAND,IRELAND - LOC-0031
1575,16172683,2021-07-13,2021-07-21,2023-07-19,Senior Developer,P-00722 Independent Contractor,,Engineering,Technology (Jonathan Hyland),Product,LOCATION-3-126,GEORGIA,GEORGIA - LOCATION-3-126
1576,18250006,2021-10-22,2021-10-13,2023-05-23,Principal Engineer,P-00986 Principal Engineer,P5,Engineering,Product (Christopher Campbell),Product,LOC-0003,IRELAND,IRELAND - LOC-0003
1577,11025113,2019-04-09,2019-04-10,,"Senior Manager, Product Design","P-00462 Senior Manager, Product Design",M4,Product Design,Product (Kevin Heinzelman),Product,LOC-0031,IRELAND,IRELAND - LOC-0031
1578,29992195,2025-01-23,2025-01-22,,Product Manager,P-02548 Product Designer,P3,Product Management,Product (Kevin Heinzelman),Product,LOC-0003,IRELAND,IRELAND - LOC-0003
1579,19775129,2022-02-03,2022-01-28,2023-11-03,Staff Engineer,P-01625 Independent Contractor,,Engineering,Bill Lilegdon,Product,LOCATION-3-126,BELARUS,BELARUS - LOCATION-3-126
1580,21864557,2022-06-21,2022-06-21,2023-04-03,Senior Data Analyst - NLP,P-01654 Senior Data Analyst - NLP (Close:04/01/2023),P4,WHiQ,Product (Christopher Campbell),Product,LOCATION-3-60,UNITED STATES,UNITED STATES - LOCATION-3-60
1581,23763391,2022-10-21,2022-10-17,2023-03-06,EPAM Contractor,P-01922 EPAM Contractor,,Engineering,Product (Christopher Campbell),Product,LOC-0005,BELARUS,BELARUS - LOC-0005
1582,27281284,2023-11-17,2023-11-14,2024-12-16,"Vice President, Product Management - Recognition","P-01595 Vice President, Product Management (Position Vacate:12/15/2024)",EXEC,Executive Leadership,Product (Kevin Heinzelman),Product,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
1583,21460417,2022-05-23,2022-05-16,,Linguistic Analyst,P-01694 Linguist,P2,WHiQ,Product (Kevin Heinzelman),Product,LOC-0019,UNITED STATES,UNITED STATES - LOC-0019
1584,11314242,2019-06-25,2019-06-24,2024-01-22,"VP, Product Management","P-00502 VP, Product Management (Position Vacate:01/12/2024)",EXEC,Executive Leadership,Kevin Heinzelman,Product,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
1585,19775126,2022-02-03,2022-01-24,2023-05-23,Senior Software Engineer,P-01574 EPAM Contractor,,Engineering,Product (Christopher Campbell),Product,Minsk_EPAM,BELARUS,BELARUS - Minsk_EPAM
1586,28284285,2024-04-29,2024-04-29,,Senior Program Manager,P-02293 Senior Program Manager,P4,Product Management,Product (Kevin Heinzelman),Product,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
1587,16868614,2021-09-09,2021-09-07,,Linguist,P-01649 Linguist,P2,WHiQ,Product (Kevin Heinzelman),Product,LOC-0018,UNITED STATES,UNITED STATES - LOC-0018
1588,11783045,2019-08-12,2019-08-12,2023-10-19,Principal People Data Analyst,P-00528 Product Principal (Position Vacate:10/16/2023),P5,WHiQ,Workhuman IQ (Jesse Harriott),Product,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
1589,10488778,2018-11-20,2018-11-21,2023-05-23,"Senior Director, Engineering","P-00403 Senior Director, Engineering",M6,Engineering,Product (Christopher Campbell),Product,LOC-0003,IRELAND,IRELAND - LOC-0003
1590,67025,2004-02-04,2001-10-01,,Business Development Representative,P-00006 Business Development Representative,P2,Inside Sales,President (Thomas Libretto),Global Sales,LOC-0031,IRELAND,IRELAND - LOC-0031
1591,12622497,2020-02-18,2020-02-18,2023-04-03,Mid-Market Sales Executive,P-01419 Mid-Market Sales Executive (Close:04/01/2023),P3,Outside Sales,President (Thomas Libretto),Global Sales,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
1592,2092856,2010-12-14,2010-12-06,2021-08-03,"Sr. Director, New Customer Acquisition","Sr. Director, New Customer Acquisition",Salary,CM- Customer Acquisition,Global Customer Marketing (Chris DeMeo),Global Marketing,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
1593,9230388,2018-01-08,2018-01-02,2023-01-23,"VP, Corporate Sales","P-01505 VP, Corporate Sales (Close:01/21/2023)",EXEC,Executive Leadership,President (Thomas Libretto),Global Sales,LOC-0010,UNITED STATES,UNITED STATES - LOC-0010
1594,21740702,2022-06-13,2022-06-13,2023-07-11,Corporate Sales Executive,P-01156 Corporate Sales Executive (Position Vacate:06/28/2023),P4,Sales - Central,President (Thomas Libretto),Global Sales,LOC-0016,UNITED STATES,UNITED STATES - LOC-0016
1595,22444200,2022-08-01,2022-08-01,2023-07-11,Corporate Sales Executive,P-01440 Corporate Sales Executive,P4,Sales - East,President (Thomas Libretto),Global Sales,Florida_Remote,UNITED STATES,UNITED STATES - Florida_Remote
1596,22444199,2022-08-01,2022-08-01,2023-04-03,"Manager, Inside Sales","P-00083 Manager, Inside Sales (Close:04/01/2023)",M3,Inside Sales,President (Thomas Libretto),Global Sales,LOC-0021,UNITED STATES,UNITED STATES - LOC-0021
1597,15523071,2021-03-17,2021-03-15,2023-09-25,Mid-Market Sales Executive,P-01454 Mid-Market Sales Executive,P3,Sales - East,President (Thomas Libretto),Global Sales,Ontario_Remote,CANADA,CANADA - Ontario_Remote
1598,15779809,2021-05-18,2021-05-24,2022-04-27,Enterprise Sales Executive,P-00118 Enterprise Sales Executive (Position Vacate:04/26/2022),Salary,SL- Outside Sales,Global Sales (Jason Griggs),Global Sales,LOC-0007,UNITED STATES,UNITED STATES - LOC-0007
1599,6922297,2016-05-31,2016-06-06,2024-01-04,Senior Business Development Representative,P-00226 Sr. Business Development Representative,P3,Demand Generation,President (Thomas Libretto),Global Sales,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
1600,18250003,2021-10-22,2021-10-18,2023-04-03,Business Development Representative,P-01372 Business Development Representative (Close:04/01/2023),P2,Inside Sales,President (Thomas Libretto),Global Sales,LOC-0014,UNITED STATES,UNITED STATES - LOC-0014
1601,20613884,2022-03-30,2022-03-30,2025-05-15,Enterprise Sales Executive,P-01631 Enterprise Sales Executive (Position Vacate:05/14/2025),P5,Sales,President (Thomas Libretto),Global Sales,UK_Remote,UNITED KINGDOM,UNITED KINGDOM - UK_Remote
1602,14423900,2021-01-12,2021-01-11,2022-06-07,Business Development Representative,P-01011 Business Development Representative,Salary,SL- Inside Sales,Global Sales (Jason Griggs),Global Sales,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
1603,11226033,2019-06-03,2020-06-08,2023-06-20,Business Development Representative,P-01522 Business Development Representative,P2,Demand Generation,President (Thomas Libretto),Global Sales,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
1604,19736843,2022-02-01,2022-01-31,2022-06-03,Sr. Web Developer,P-01385 Sr. Web Developer,Salary,BM- Technology & Analytics,Brand Marketing (Richard Maclachlan),Global Marketing,LOC-0017,UNITED STATES,UNITED STATES - LOC-0017
1605,16172077,2021-07-13,2021-07-12,2021-11-02,Events Manager,P-01219 Events Marketing Manager (Position Vacate:10/29/2021),Salary,CM- Experiential,Global Customer Marketing (Chris DeMeo),Global Marketing,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
1606,3333885,2013-02-25,2013-02-25,,"Director, Business Development","P-00096 Director, Business Development",M5,Inside Sales,President (Thomas Libretto),Global Sales,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
1607,28751796,2024-07-15,2024-07-15,,Canada Sales Executive,P-01417 Corporate Sales Executive,P4,Sales,President (Thomas Libretto),Global Sales,Ontario_Remote,CANADA,CANADA - Ontario_Remote
1608,19992740,2022-02-15,2022-02-15,2024-07-15,VP Enterprise Sales - Central,"P-00316 VP, Sales (Position Vacate:07/12/2024)",EXEC,Executive Leadership,President (Thomas Libretto),Global Sales,LOCATION-3-71,UNITED STATES,UNITED STATES - LOCATION-3-71
1609,19066013,2021-12-20,2021-12-20,2023-04-03,Mid-Market Sales Executive,P-01421 Mid-Market Sales Executive (Close:04/01/2023),P3,Outside Sales,President (Thomas Libretto),Global Sales,LOCATION-3-82,UNITED STATES,UNITED STATES - LOCATION-3-82
1610,21864555,2022-06-21,2022-06-21,2023-04-03,Business Development Representative - Mid Market,P-01761 Business Development Representative - Mid Market (Close:04/01/2023),P2,Inside Sales,President (Thomas Libretto),Global Sales,LOCATION-3-93,UNITED STATES,UNITED STATES - LOCATION-3-93
1611,8530056,2017-08-08,2017-08-08,2021-11-02,Sr. Video Producer,P-00293 Sr. Video Producer (Position Vacate:10/29/2021),Salary,BM- Creative,Global Brand Marketing (Patti Fletcher),Global Marketing,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
1612,10185698,2018-09-10,2018-09-10,2021-05-06,Enterprise Sales Executive,Enterprise Sales Executive (Position Vacate:05/04/2021),Salary,SL- Outside Sales,Global Sales (Jason Griggs),Global Sales,LOC-0010,UNITED STATES,UNITED STATES - LOC-0010
1613,16756992,2021-08-31,2021-08-30,,Enterprise Sales Executive,P-00376 Enterprise Sales Executive,P5,Sales,President (Thomas Libretto),Global Sales,Illinois_Remote,UNITED STATES,UNITED STATES - Illinois_Remote
1614,21460437,2022-05-23,2022-05-18,,Business Development Representative,P-01477 Business Development Representative,P2,Inside Sales,President (Thomas Libretto),Global Sales,LOC-0003,IRELAND,IRELAND - LOC-0003
1615,27001336,2023-09-11,2023-09-11,,Business Development Representative,P-01522 Business Development Representative,P2,Inside Sales,President (Thomas Libretto),Global Sales,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
1616,19736844,2022-02-01,2022-01-31,2023-07-11,Corporate Sales Executive,P-00642 Corporate Sales Executive,P4,Sales - Central,President (Thomas Libretto),Global Sales,Texas_Remote,UNITED STATES,UNITED STATES - Texas_Remote
1617,20376512,2022-03-16,2021-10-18,2022-05-13,Marketing Programs Manager - IC,P-01456 Marketing Programs Manager - IC,,CM- Customer Acquisition,Global Customer Marketing (Chris DeMeo),Global Marketing,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
1618,28770988,2024-07-17,2024-07-16,,Business Development Representative,P-02317 Business Development Representative,P2,Inside Sales,President (Thomas Libretto),Global Sales,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
1619,4183949,2014-01-22,2014-01-06,2021-04-27,Enterprise Sales Executive,Enterprise Sales Executive (Position Vacate:04/23/2021),Salary,SL- Outside Sales,Global Sales (Jason Griggs),Global Sales,LOC-0014,UNITED STATES,UNITED STATES - LOC-0014
1620,12755205,2020-04-02,2020-04-01,2022-01-04,"VP, Brand Marketing","P-00698 VP, Brand Marketing (Position Vacate:12/31/2021)",Salary,Executive,,Global Marketing,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
1621,6922295,2016-05-31,2016-05-23,2021-05-18,Sr. Field Marketing Manager,Sr. Program Manager (Position Vacate:05/14/2021),Salary,CM- Customer Acquisition,Global Customer Marketing (Chris DeMeo),Global Marketing,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
1622,10352352,2018-10-08,2018-10-08,,Enterprise Sales Executive,P-00390 Enterprise Sales Executive,P5,Sales,President (Thomas Libretto),Global Sales,LOC-0012,UNITED STATES,UNITED STATES - LOC-0012
1623,14101512,2020-11-10,2020-11-09,,"VP, Sales","P-00978 Vice President, Sales",EXEC,Executive Leadership,President (Thomas Libretto),Global Sales,UK_Remote,UNITED KINGDOM,UNITED KINGDOM - UK_Remote
1624,12603660,2020-02-10,2020-02-10,2023-04-03,Mid-Market Sales Executive,P-00369 Mid-Market Sales Executive (Close:04/01/2023),P3,Outside Sales,President (Thomas Libretto),Global Sales,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
1625,19992741,2022-02-15,2022-02-15,2023-07-11,Corporate Sales Executive,P-00430 Corporate Sales Executive,P4,Sales - East,President (Thomas Libretto),Global Sales,Georgia_Remote,UNITED STATES,UNITED STATES - Georgia_Remote
1626,24076491,2022-11-16,2022-11-16,2023-01-28,Business Development Representative,P-00814 Business Development Representative,P2,Inside Sales,President (Thomas Libretto),Global Sales,LOC-0026,UNITED KINGDOM,UNITED KINGDOM - LOC-0026
1627,20955823,2022-04-18,2022-04-18,2023-04-03,Mid-Market Sales Executive,P-00095 Mid-Market Sales Executive (Close:04/01/2023),P3,Outside Sales,President (Thomas Libretto),Global Sales,LOC-0014,UNITED STATES,UNITED STATES - LOC-0014
1628,30131527,2025-02-25,2025-02-18,,Business Development Representative,P-00218 Business Development Representative,P2,Inside Sales,President (Thomas Libretto),Global Sales,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
1629,29239902,2024-10-08,2024-10-08,,"Director, Sales","P-01585 Director, Sales",M5,Sales,President (Thomas Libretto),Global Sales,New_Jersey_Remote,UNITED STATES,UNITED STATES - New_Jersey_Remote
1630,11168127,2019-05-14,2019-05-13,2022-09-09,Creative Services Director,P-00480 Creative Services Director,Salary,BM- Project Management,Global Marketing (Thomas Libretto),Global Marketing,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
1631,30585201,2025-05-08,2025-05-06,,Enterprise Sales Executive,P-00998 Enterprise Sales Executive,P5,Sales,President (Thomas Libretto),Global Sales,Pennsylvania_Remote,UNITED STATES,UNITED STATES - Pennsylvania_Remote
1632,9488160,2018-04-13,2019-07-08,2021-08-05,Marketing Specialist- Brand,Marketing Specialist (Position Vacate:08/04/2021),Salary,BM- External Communications,Global Brand Marketing (Patti Fletcher),Global Marketing,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
1633,14455529,2021-01-19,2021-01-18,2023-04-03,Business Development Representative,P-00467 Business Development Representative (Close:04/01/2023),P2,Inside Sales,President (Thomas Libretto),Global Sales,LOCATION-3-114,UNITED STATES,UNITED STATES - LOCATION-3-114
1634,15497062,2021-03-09,2021-03-08,2022-04-12,Corporate Sales Executive,P-01015 Corporate Sales Executive (Position Vacate:04/11/2022),Salary,SL- Outside Sales,Global Sales (Jason Griggs),Global Sales,LOC-0006,UNITED STATES,UNITED STATES - LOC-0006
1635,31037282,2025-08-06,2025-08-05,,Enterprise Sales Executive,P-01441 Enterprise Sales Executive,P5,Sales,President (Thomas Libretto),Global Sales,Maryland_Remote,UNITED STATES,UNITED STATES - Maryland_Remote
1636,29912932,2025-01-09,2025-01-08,,Corporate Sales Executive,P-02544 Corporate Sales Executive,P4,Sales,President (Thomas Libretto),Global Sales,UK_Remote,UNITED KINGDOM,UNITED KINGDOM - UK_Remote
1637,13806222,2020-09-30,2020-09-28,2021-10-05,Business Development Representative,Business Development Representative (Position Vacate:09/30/2021),Salary,SL- Inside Sales,Global Sales (Jason Griggs),Global Sales,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
1638,17184231,2021-09-21,2021-09-20,,Senior Business Development Representative,P-00038 Senior Business Development Representative (Position Vacate:08/28/2025),P3,Inside Sales,President (Thomas Libretto),Global Sales,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
1639,12303611,2019-11-18,2019-11-18,2022-08-15,"Sr. Director, Customer Development, Retention, Advocacy","P-00586 Sr. Director, Strategic Customer Marketing (Position Vacate:08/12/2022)",Salary,"CM- Customer Development, Retention, Advocacy",Global Marketing (Thomas Libretto),Global Marketing,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
1640,16172679,2021-07-13,2021-07-12,2024-01-22,Corporate Sales Executive,P-00157 Corporate Sales Executive (Position Vacate:01/12/2024),P4,Sales - Central,President (Thomas Libretto),Global Sales,LOCATION-3-82,UNITED STATES,UNITED STATES - LOCATION-3-82
1641,20955825,2022-04-18,2022-04-18,2025-02-03,Enterprise Sales Executive,P-02166 Enterprise Sales Executive (Position Vacate:01/31/2025),P5,Sales,President (Thomas Libretto),Global Sales,Texas_Remote,UNITED STATES,UNITED STATES - Texas_Remote
